id,name,alternative_names,object_type,is_planet,data_source,data_quality,mean_radius_km,mass_kg,density_g_cm3,gravity_m_s2,escape_velocity_km_s,avg_temperature_k,semimajor_axis_km,perihelion_km,aphelion_km,eccentricity,inclination_deg,discovered_by,discovery_date,has_image,clustering_enabled,last_updated,sbdb_class,is_neo,is_pha,diameter_km,absolute_magnitude_H,albedo,rotation_period_h,semimajor_axis_au,orbital_period_days,perihelion_distance_au,aphelion_distance_au,argument_periapsis_deg,longitude_ascending_node_deg,mean_anomaly_deg,has_orbital_data,is_anomaly,anomaly_type,display_name,search_keywords,ui_category
20005103,5103 Divis (1986 RP1),"[5103, '  5103 Divis (1986 RP1)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.0164112327906071,4.888613179750633,,,,True,2025-08-04T16:11:01.100596,MBA,False,False,11.919,13.31,0.074,,2.748296625487544,1664.155228387748,2.703193689789028,2.79339956118606,120.7943978591521,185.6539220713718,205.9833546734484,True,False,,5103 Divis (1986 Rp1),"5103 divis (1986 rp1),asteroid,5103",Asteroides
20005104,5104 Skripnichenko (1986 RU5),"[5104, '  5104 Skripnichenko (1986 RU5)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1125613458251431,14.31992172800837,,,,True,2025-08-04T16:11:01.100632,MBA,False,False,9.698,12.16,0.222,2.82708,2.616303506452353,1545.719236529002,2.321808862679035,2.910798150225671,9.689234020926351,198.1151825835101,197.9114196837291,True,False,,5104 Skripnichenko (1986 Ru5),"asteroid,5104 skripnichenko (1986 ru5),5104",Asteroides
20005105,5105 Westerhout (1986 TM1),"[5105, '  5105 Westerhout (1986 TM1)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1598575666239845,11.66317300844267,,,,True,2025-08-04T16:11:01.100668,MBA,False,False,10.084,12.29,0.158,13.0881,2.59447087082147,1526.4114863142,2.17972507073514,3.009216670907801,190.1843895581088,226.6780858273795,57.27381516020552,True,False,,5105 Westerhout (1986 Tm1),"5105 westerhout (1986 tm1),5105,asteroid",Asteroides
20005106,5106 Mortensen (1987 DJ),"[5106, '  5106 Mortensen (1987 DJ)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1220413150658742,10.85486101872859,,,,True,2025-08-04T16:11:01.100704,MBA,False,False,14.481,12.31,0.141,,3.0218447111054,1918.698079909094,2.65305480863724,3.390634613573559,279.0347081825672,82.8018467172157,240.0858888026104,True,False,,5106 Mortensen (1987 Dj),"asteroid,5106,5106 mortensen (1987 dj)",Asteroides
20005107,5107 Laurenbacall (1987 DS6),"[5107, '  5107 Laurenbacall (1987 DS6)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.0824568896075023,9.047894298255818,,,,True,2025-08-04T16:11:01.100743,MBA,False,False,17.03,12.24,0.097,4.946,3.134368318933094,2026.858685566798,2.875918056469575,3.392818581396613,268.6289317972318,178.4689217052185,24.35447296390185,True,False,,5107 Laurenbacall (1987 Ds6),"asteroid,5107,5107 laurenbacall (1987 ds6)",Asteroides
20005108,5108 Lubeck (1987 QG2),"[5108, '  5108 Lubeck (1987 QG2)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1094867649269108,6.425004283546666,,,,True,2025-08-04T16:11:01.100784,MBA,False,False,4.617,14.12,0.301,8.769,2.30541234356426,1278.560691019859,2.053000204244841,2.557824482883679,78.12517637861662,327.3780371989337,210.8225789749059,True,False,,5108 Lubeck (1987 Qg2),"5108,5108 lubeck (1987 qg2),asteroid",Asteroides
20005109,5109 Robertmiller (1987 RM1),"[5109, '  5109 Robertmiller (1987 RM1)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.0658832088487216,3.577291848501494,,,,True,2025-08-04T16:11:01.100821,MBA,False,False,4.716,13.88,0.288,,2.240572296962143,1225.002203151819,2.092956204380726,2.38818838954356,83.18177216288854,146.6658675994458,198.5970379689334,True,False,,5109 Robertmiller (1987 Rm1),"5109 robertmiller (1987 rm1),5109,asteroid",Asteroides
20005110,5110 Belgirate (1987 SV),"[5110, '  5110 Belgirate (1987 SV)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1093166869713758,3.813646527136597,,,,True,2025-08-04T16:11:01.100858,MBA,False,False,,13.11,,8.26,2.388164794506017,1348.015433922392,2.127098531228943,2.649231057783091,77.41344547941407,313.3685729890705,44.66605953658089,True,False,,5110 Belgirate (1987 Sv),"asteroid,5110 belgirate (1987 sv),5110",Asteroides
20005111,5111 Jacliff (1987 SE4),"[5111, '  5111 Jacliff (1987 SE4)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1272079156260543,5.806120022652299,,,,True,2025-08-04T16:11:01.100895,MBA,False,False,6.447,12.84,0.425,2.839,2.353633942152608,1318.884622267156,2.054233074224642,2.653034810080575,99.7734125981049,247.1950307007956,159.9303507636287,True,False,,5111 Jacliff (1987 Se4),"5111,5111 jacliff (1987 se4),asteroid",Asteroides
20005112,5112 Kusaji (1987 SM13),"[5112, '  5112 Kusaji (1987 SM13)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1296918947471125,5.764826626971304,,,,True,2025-08-04T16:11:01.100931,MBA,False,False,3.419,14.01,0.5,2.7995,2.175023582468697,1171.640517655839,1.892940652938679,2.457106511998715,341.8082527031023,62.65663519802769,232.716045316523,True,False,,5112 Kusaji (1987 Sm13),"5112 kusaji (1987 sm13),asteroid,5112",Asteroides
20005113,5113 Kohno (1988 BN),"[5113, '  5113 Kohno (1988 BN)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.2257366120276526,31.62383096939859,,,,True,2025-08-04T16:11:01.100968,MBA,False,False,7.364,12.63,0.316,,2.664019838515526,1588.197868467004,2.062653025794577,3.265386651236475,217.6337441375887,319.6657818814195,180.2623481786774,True,False,,5113 Kohno (1988 Bn),"5113,asteroid,5113 kohno (1988 bn)",Asteroides
20005114,5114 Yezo (1988 CO),"[5114, '  5114 Yezo (1988 CO)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.0141671660919506,4.169195771796835,,,,True,2025-08-04T16:11:01.101005,MBA,False,False,,13.56,,4.3,2.470065285699604,1417.950516311814,2.435071460539136,2.505059110860072,205.848516180802,24.24547896341793,123.0366525017472,True,False,,5114 Yezo (1988 Co),"5114 yezo (1988 co),5114,asteroid",Asteroides
20005115,5115 Frimout (1988 CD4),"[5115, '  5115 Frimout (1988 CD4)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.13521522082378,8.676947243793274,,,,True,2025-08-04T16:11:01.101061,MBA,False,False,13.591,12.3,0.115,4.67308,3.017036128056075,1914.120140631542,2.609086921767651,3.4249853343445,96.52779112410089,258.0458206890002,181.8007712383332,True,False,,5115 Frimout (1988 Cd4),"5115,asteroid,5115 frimout (1988 cd4)",Asteroides
20005116,5116 Korsor (1988 EU),"[5116, '  5116 Korsor (1988 EU)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1321053402041754,5.234162662817416,,,,True,2025-08-04T16:11:01.101096,MBA,False,False,18.573,12.07,0.141,4.503,3.182871940758539,2074.087983267828,2.762397560198308,3.60334632131877,39.65112096557303,30.45408032451834,279.3883172577128,True,False,,5116 Korsor (1988 Eu),"5116,asteroid,5116 korsor (1988 eu)",Asteroides
20005117,5117 Mokotoyama (1988 GH),"[5117, '  5117 Mokotoyama (1988 GH)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.0648091668928502,9.765408421140013,,,,True,2025-08-04T16:11:01.101135,MBA,False,False,,12.52,,,3.059856488979687,1955.014639839712,2.861549739117232,3.258163238842142,154.7195431350938,22.72274027172874,354.3602463431718,True,False,,5117 Mokotoyama (1988 Gh),"asteroid,5117,5117 mokotoyama (1988 gh)",Asteroides
20005118,5118 Elnapoul (1988 RB),"[5118, '  5118 Elnapoul (1988 RB)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.214434720961379,12.07976433914265,,,,True,2025-08-04T16:11:01.101177,MBA,False,False,,12.65,,36.137,2.605997421672329,1536.594942429059,2.04718109172995,3.164813751614708,62.4193665274103,252.3285015817874,280.470348017308,True,False,,5118 Elnapoul (1988 Rb),"asteroid,5118 elnapoul (1988 rb),5118",Asteroides
20005121,5121 Numazawa (1989 AX1),"[5121, '  5121 Numazawa (1989 AX1)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.170686746139865,6.453253161177061,,,,True,2025-08-04T16:11:01.101214,MBA,False,False,7.241,13.35,0.256,2.6646,2.231156582403576,1217.28845199963,1.850327725224568,2.611985439582583,21.12951376949724,358.2291558137018,44.44396298827456,True,False,,5121 Numazawa (1989 Ax1),"5121 numazawa (1989 ax1),asteroid,5121",Asteroides
20005122,5122 Mucha (1989 AZ1),"[5122, '  5122 Mucha (1989 AZ1)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1989985301061531,12.75159848391786,,,,True,2025-08-04T16:11:01.101256,MBA,False,False,9.195,12.34,0.275,2.729,2.589210034750848,1521.771159501161,2.073961043699327,3.104459025802368,259.5641203568365,112.8228448710416,328.5956009696663,True,False,,5122 Mucha (1989 Az1),"5122,5122 mucha (1989 az1),asteroid",Asteroides
20005124,5124 Muraoka (1989 CW),"[5124, '  5124 Muraoka (1989 CW)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.0801372657379091,0.8754964263427222,,,,True,2025-08-04T16:11:01.101299,MBA,False,False,4.071,13.97,0.281,,2.263744676986158,1244.055025752546,2.082334368243741,2.445154985728575,281.4277510568415,322.8541210055869,136.1298011712204,True,False,,5124 Muraoka (1989 Cw),"5124 muraoka (1989 cw),asteroid,5124",Asteroides
20005125,5125 Okushiri (1989 CN1),"[5125, '  5125 Okushiri (1989 CN1)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1558280565139632,3.862185504442499,,,,True,2025-08-04T16:11:01.101337,MBA,False,False,5.577,13.99,0.248,,2.467622289059806,1415.847419055346,2.083097503545079,2.852147074574533,84.62369855589512,23.44025342202195,155.2952659344049,True,False,,5125 Okushiri (1989 Cn1),"5125,asteroid,5125 okushiri (1989 cn1)",Asteroides
20005127,5127 Bruhns (1989 CO3),"[5127, '  5127 Bruhns (1989 CO3)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1530766969054647,6.161741464910933,,,,True,2025-08-04T16:11:01.101374,MBA,False,False,,14.39,,,2.377517679310257,1339.010736955873,2.013575126127098,2.741460232493417,202.807857536385,204.9684476944366,33.3027646909853,True,False,,5127 Bruhns (1989 Co3),"5127 bruhns (1989 co3),asteroid,5127",Asteroides
20005128,5128 Wakabayashi (1989 FJ),"[5128, '  5128 Wakabayashi (1989 FJ)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1433473871654842,6.953249178356731,,,,True,2025-08-04T16:11:01.101410,MBA,False,False,18.325,12.97,0.065,5.86,2.767581584635434,1681.702133369346,2.370855995710634,3.164307173560234,123.0943191109303,39.2569822852509,320.7261451137313,True,False,,5128 Wakabayashi (1989 Fj),"asteroid,5128 wakabayashi (1989 fj),5128",Asteroides
20005129,5129 Groom (1989 GN),"[5129, '  5129 Groom (1989 GN)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.0854554365123445,10.35861418961456,,,,True,2025-08-04T16:11:01.101447,MBA,False,False,7.477,12.99,0.346,3.6395,2.379254051253079,1340.477883857442,2.175933857729483,2.582574244776675,350.9716374410817,167.3291098941788,338.6138750213452,True,False,,5129 Groom (1989 Gn),"5129,asteroid,5129 groom (1989 gn)",Asteroides
20005132,5132 Maynard (1990 ME),"[5132, '  5132 Maynard (1990 ME)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1148519630267515,11.37180064492278,,,,True,2025-08-04T16:11:01.101483,MBA,False,False,11.325,12.6,0.218,3.6113,2.674502976139867,1597.581619078386,2.367331059209314,2.98167489307042,143.6010058588295,161.6582545602545,318.5763517624682,True,False,,5132 Maynard (1990 Me),"5132 maynard (1990 me),asteroid,5132",Asteroides
20005133,5133 Phillipadams (1990 PA),"[5133, '  5133 Phillipadams (1990 PA)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.2240411806335119,12.01007266399246,,,,True,2025-08-04T16:11:01.101524,MBA,False,False,22.674,12.11,0.081,6.6645,2.713849760171978,1632.965948841818,2.105835655841075,3.32186386450288,279.5971231234456,87.56260859682097,280.3980005644963,True,False,,5133 Phillipadams (1990 Pa),"5133,5133 phillipadams (1990 pa),asteroid",Asteroides
20005134,5134 Ebilson (1990 SM2),"[5134, '  5134 Ebilson (1990 SM2)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.0383995498509776,8.114230514947112,,,,True,2025-08-04T16:11:01.101565,MBA,False,False,10.75,11.95,0.222,18.6632,2.788182908439472,1700.514415420154,2.681117939853207,2.895247877025738,201.5002108644252,90.15708043486175,232.2253052268323,True,False,,5134 Ebilson (1990 Sm2),"5134,5134 ebilson (1990 sm2),asteroid",Asteroides
20005135,5135 Nibutani (1990 UE),"[5135, '  5135 Nibutani (1990 UE)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1276707902659889,3.300779400192996,,,,True,2025-08-04T16:11:01.101604,MBA,False,False,4.816,13.62,0.527,2.818,2.239670776736983,1224.262936781606,1.953730238735331,2.525611314738635,230.4778044817462,35.39190639285644,216.7926498390375,True,False,,5135 Nibutani (1990 Ue),"5135 nibutani (1990 ue),5135,asteroid",Asteroides
20005136,5136 Baggaley (1990 UG2),"[5136, '  5136 Baggaley (1990 UG2)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1089552740767344,11.15816616339973,,,,True,2025-08-04T16:11:01.101640,MBA,False,False,13.303,12.09,0.173,,3.02368716450571,1920.453125717694,2.694240500774686,3.353133828236733,287.6943993334083,109.146226974758,208.1189782592618,True,False,,5136 Baggaley (1990 Ug2),"5136 baggaley (1990 ug2),asteroid,5136",Asteroides
20005137,5137 Frevert (1990 VC),"[5137, '  5137 Frevert (1990 VC)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.0746461036950343,14.24485782473771,,,,True,2025-08-04T16:11:01.101678,MBA,False,False,6.736,13.2,0.269,,2.561535230638357,1497.438265893212,2.370326606193643,2.752743855083072,26.64775029514649,229.7790343515237,281.5662751975004,True,False,,5137 Frevert (1990 Vc),"5137 frevert (1990 vc),5137,asteroid",Asteroides
20005138,5138 Gyoda (1990 VD2),"[5138, '  5138 Gyoda (1990 VD2)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1622289102262992,0.810350819179131,,,,True,2025-08-04T16:11:01.101714,MBA,False,False,14.784,12.72,0.169,8.4159,3.105967046086881,1999.37239822569,2.602089397001409,3.609844695172354,261.2019212255838,193.2027021092815,86.53575713578475,True,False,,5138 Gyoda (1990 Vd2),"5138,asteroid,5138 gyoda (1990 vd2)",Asteroides
20005139,5139 Rumoi (1990 VH4),"[5139, '  5139 Rumoi (1990 VH4)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.0316201932669201,2.844992787772792,,,,True,2025-08-04T16:11:01.101750,MBA,False,False,11.956,12.12,0.409,3.257,2.857896159169273,1764.688656508193,2.767528930279552,2.948263388058994,231.9068981710391,57.00007282533475,170.3990905452177,True,False,,5139 Rumoi (1990 Vh4),"5139 rumoi (1990 vh4),5139,asteroid",Asteroides
20005140,5140 Kida (1990 XH),"[5140, '  5140 Kida (1990 XH)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1249211875766182,11.46434840358939,,,,True,2025-08-04T16:11:01.101786,MBA,False,False,19.382,11.7,0.131,259.459,3.175912586284871,2067.289208114258,2.779173814366636,3.572651358203106,216.4647033120821,163.6123743697861,59.24770917696294,True,False,,5140 Kida (1990 Xh),"asteroid,5140 kida (1990 xh),5140",Asteroides
20005141,5141 Tachibana (1990 YB),"[5141, '  5141 Tachibana (1990 YB)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.064487182445591,2.850054887007914,,,,True,2025-08-04T16:11:01.101821,MBA,False,False,8.709,12.81,0.212,,2.871656133105607,1777.44871128499,2.686471120129025,3.056841146082188,185.0528555155285,137.1764172835171,168.4163606472998,True,False,,5141 Tachibana (1990 Yb),"5141 tachibana (1990 yb),5141,asteroid",Asteroides
20005142,5142 Okutama (1990 YD),"[5142, '  5142 Okutama (1990 YD)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.276182649828375,6.292296100410767,,,,True,2025-08-04T16:11:01.101859,MBA,False,False,6.15,12.99,0.388,3.803,2.539672733267332,1478.308456601414,1.838259188096688,3.241086278437975,192.6890331876401,205.3087260669596,202.7999136052711,True,False,,5142 Okutama (1990 Yd),"5142 okutama (1990 yd),asteroid,5142",Asteroides
20005146,5146 Moiwa (1992 BP),"[5146, '  5146 Moiwa (1992 BP)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1545666039771036,13.89119424351618,,,,True,2025-08-04T16:11:01.101896,MBA,False,False,13.23,12.89,0.075,,2.743330592814112,1659.646700396459,2.319303299496341,3.167357886131884,273.4462037069042,338.38280803,29.71602012598882,True,False,,5146 Moiwa (1992 Bp),"5146,asteroid,5146 moiwa (1992 bp)",Asteroides
20005147,5147 Maruyama (1992 BQ),"[5147, '  5147 Maruyama (1992 BQ)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.2064796930804755,8.29984479989935,,,,True,2025-08-04T16:11:01.101939,MBA,False,False,7.655,12.57,0.37,50.9,2.620038380581712,1549.030278196631,2.079053659900134,3.161023101263289,276.3307554696413,345.8348740081422,215.025601696855,True,False,,5147 Maruyama (1992 Bq),"5147 maruyama (1992 bq),asteroid,5147",Asteroides
20005148,5148 Giordano (5557 P-L),"[5148, '  5148 Giordano (5557 P-L)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1490367731613735,1.126381554691595,,,,True,2025-08-04T16:11:01.101980,MBA,False,False,8.112,14.04,0.089,7.824,3.114126416292549,2007.256092069047,2.650007063991715,3.578245768593383,226.2857807911028,346.5178353858895,49.36185938809371,True,False,,5148 Giordano (5557 P-L),"asteroid,5148,5148 giordano (5557 p-l)",Asteroides
20005149,5149 Leibniz (6582 P-L),"[5149, '  5149 Leibniz (6582 P-L)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1319987268413083,0.7205588829459142,,,,True,2025-08-04T16:11:01.102017,MBA,False,False,,12.87,,,3.173873683724191,2065.298760687001,2.754926398317464,3.592820969130917,105.1951334129071,11.63861753832742,83.20574048443842,True,False,,5149 Leibniz (6582 P-L),"5149,asteroid,5149 leibniz (6582 p-l)",Asteroides
20005150,5150 Fellini (7571 P-L),"[5150, '  5150 Fellini (7571 P-L)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.103505898307902,6.660503921210335,,,,True,2025-08-04T16:11:01.102063,MBA,False,False,5.401,13.36,0.419,5.1953,2.478881127341275,1425.548437540618,2.222302309457312,2.735459945225239,120.8276275412257,34.98540941084083,59.87367097818522,True,False,,5150 Fellini (7571 P-L),"asteroid,5150 fellini (7571 p-l),5150",Asteroides
20005151,5151 Weerstra (2160 T-2),"[5151, '  5151 Weerstra (2160 T-2)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.2105834761566789,0.947215267973846,,,,True,2025-08-04T16:11:01.102100,MBA,False,False,10.834,13.63,0.072,,3.180913470124516,2072.173949860293,2.511065654232091,3.850761286016941,8.571462223354281,47.74438233232761,327.6029956826654,True,False,,5151 Weerstra (2160 T-2),"5151,asteroid,5151 weerstra (2160 t-2)",Asteroides
20005152,5152 Labs (1931 UD),"[5152, '  5152 Labs (1931 UD)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.177181120873749,12.8910008509481,,,,True,2025-08-04T16:11:01.102136,MBA,False,False,6.652,13.25,0.276,3.8801,2.624372975713541,1552.875944432011,2.15938363028584,3.089362321141242,39.26728976688154,338.568303540348,7.091787624542096,True,False,,5152 Labs (1931 Ud),"5152 labs (1931 ud),asteroid,5152",Asteroides
20005153,5153 Gierasch (1940 GO),"[5153, '  5153 Gierasch (1940 GO)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1744540100895623,12.81292158487183,,,,True,2025-08-04T16:11:01.102172,MBA,False,False,27.494,12.15,0.039,9.0,2.655812598730835,1580.864208936875,2.192495440835859,3.119129756625811,39.51123426525171,90.82792707275416,295.5201166773477,True,False,,5153 Gierasch (1940 Go),"5153,asteroid,5153 gierasch (1940 go)",Asteroides
20005154,5154 Leonov (1969 TL1),"[5154, '  5154 Leonov (1969 TL1)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1098951083478351,2.86846463110349,,,,True,2025-08-04T16:11:01.102210,MBA,False,False,14.424,12.77,0.112,,3.081316148392636,1975.617283220148,2.742694576411094,3.419937720374179,229.9240811374398,72.2110462150328,172.4062888969751,True,False,,5154 Leonov (1969 Tl1),"5154,asteroid,5154 leonov (1969 tl1)",Asteroides
20005155,5155 Denisyuk (1972 HR),"[5155, '  5155 Denisyuk (1972 HR)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1412304905206545,6.109924771688195,,,,True,2025-08-04T16:11:01.102245,MBA,False,False,15.35,12.5,0.121,31.5617,3.121044542858444,2013.948576225912,2.680257891133734,3.561831194583154,238.3330280855184,60.47915253456924,169.8318364060644,True,False,,5155 Denisyuk (1972 Hr),"asteroid,5155 denisyuk (1972 hr),5155",Asteroides
20005156,5156 Golant (1972 KL),"[5156, '  5156 Golant (1972 KL)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1890279911601976,5.568367921034937,,,,True,2025-08-04T16:11:01.102281,MBA,False,False,,14.05,,4.942,2.397239696137279,1355.706311095983,1.944094292046967,2.850385100227591,147.4936577979383,132.7191514883354,70.0217383315819,True,False,,5156 Golant (1972 Kl),"5156 golant (1972 kl),5156,asteroid",Asteroides
20005158,5158 Ogarev (1976 YY),"[5158, '  5158 Ogarev (1976 YY)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1777983224244929,3.146011741373063,,,,True,2025-08-04T16:11:01.102324,MBA,False,False,8.046,14.64,0.057,32.989,2.424144312636125,1378.593201613268,1.993135520534546,2.855153104737703,340.7550764444797,34.11531874729726,339.1974657689461,True,False,,5158 Ogarev (1976 Yy),"asteroid,5158,5158 ogarev (1976 yy)",Asteroides
20005159,5159 Burbine (1977 RG),"[5159, '  5159 Burbine (1977 RG)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1110423476745613,9.247465825594947,,,,True,2025-08-04T16:11:01.102365,MBA,False,False,6.388,13.3,0.299,,2.788992693087031,1701.255301416178,2.47929639679945,3.098688989374613,83.09313021677583,167.1109552474771,163.7706891185926,True,False,,5159 Burbine (1977 Rg),"5159 burbine (1977 rg),asteroid,5159",Asteroides
20005160,5160 Camoes (1979 YO),"[5160, '  5160 Camoes (1979 YO)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.0711545114130725,8.29776335615636,,,,True,2025-08-04T16:11:01.102403,MBA,False,False,5.984,13.68,0.259,,2.401501073566769,1359.322809851634,2.230623438019157,2.572378709114382,157.3907024017764,128.9883748594259,229.7747532999596,True,False,,5160 Camoes (1979 Yo),"5160 camoes (1979 yo),asteroid,5160",Asteroides
20005161,5161 Wightman (1980 TX3),"[5161, '  5161 Wightman (1980 TX3)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.08407144416063,1.518784070332822,,,,True,2025-08-04T16:11:01.102441,MBA,False,False,8.36,12.77,0.277,,2.846710399842233,1754.338356509717,2.607383345420411,3.086037454264054,155.6402128110597,202.0579553853624,111.9624058281939,True,False,,5161 Wightman (1980 Tx3),"5161,5161 wightman (1980 tx3),asteroid",Asteroides
